STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
34,035,010005,34035010005,A,Bernards township voting district 5,Bernards township voting district 5,00,G5240,N,6528208,21379,+40.6942770,-074.5903146
34,035,040216,34035040216,P,Franklin township ward 2 voting district 16,Franklin township ward 2 voting district 16,00,G5240,S,1232315,0,+40.5261671,-074.5303465
34,035,025007,34035025007,A,Branchburg township voting district 7,Branchburg township voting district 7,00,G5240,N,1887994,0,+40.5872350,-074.7046104
34,035,005007,34035005007,P,Bedminster township voting district 7,Bedminster township voting district 7,00,G5240,S,381946,14965,+40.6546158,-074.6392685
34,035,040439,34035040439,A,Franklin township ward 4 voting district 39,Franklin township ward 4 voting district 39,00,G5240,N,3597842,0,+40.4811023,-074.4966721
34,035,100006,34035100006,A,Warren township voting district 6,Warren township voting district 6,00,G5240,N,4499720,22771,+40.6302635,-074.5196747
34,035,030021,34035030021,A,Bridgewater township voting district 21,Bridgewater township voting district 21,00,G5240,N,2961026,0,+40.5863117,-074.5977346
34,035,040103,34035040103,A,Franklin township ward 1 voting district 3,Franklin township ward 1 voting district 3,00,G5240,N,1443397,0,+40.4276582,-074.5777994
34,035,010017,34035010017,A,Bernards township voting district 17,Bernards township voting district 17,00,G5240,N,2316790,0,+40.6733092,-074.5487491
34,035,020003,34035020003,A,Bound Brook borough voting district 3,Bound Brook borough voting district 3,00,G5240,N,510459,0,+40.5705169,-074.5510505
34,035,040219,34035040219,P,Franklin township ward 2 voting district 19,Franklin township ward 2 voting district 19,00,G5240,S,1267623,1812,+40.5036836,-074.5244411
34,035,010009,34035010009,A,Bernards township voting district 9,Bernards township voting district 9,00,G5240,N,2308606,6199,+40.6850905,-074.5593864
34,035,050019,34035050019,A,Hillsborough township voting district 19,Hillsborough township voting district 19,00,G5240,N,442262,0,+40.5108978,-074.6575716
34,035,070009,34035070009,A,North Plainfield borough voting district 9,North Plainfield borough voting district 9,00,G5240,N,924771,24508,+40.6155850,-074.4425890
34,035,010019,34035010019,A,Bernards township voting district 19,Bernards township voting district 19,00,G5240,N,2216049,35089,+40.6543985,-074.5365760
34,035,095002,34035095002,A,South Bound Brook borough voting district 2,South Bound Brook borough voting district 2,00,G5240,N,696362,145941,+40.5534524,-074.5222942
34,035,015006,34035015006,P,Bernardsville borough voting district 6,Bernardsville borough voting district 6,00,G5240,S,13649974,50645,+40.7338116,-074.6121266
34,035,000006,34035000006,A,Green Brook township voting district 6,Green Brook township voting district 6,00,G5240,N,2124364,0,+40.6177373,-074.4604766
34,035,050006,34035050006,A,Hillsborough township voting district 6,Hillsborough township voting district 6,00,G5240,N,10555838,339009,+40.5395894,-074.6264178
34,035,005002,34035005002,P,Bedminster township voting district 2,Bedminster township voting district 2,00,G5240,S,31139794,355961,+40.6486779,-074.6752801
34,035,090005,34035090005,A,Somerville borough voting district 5,Somerville borough voting district 5,00,G5240,N,265535,0,+40.5689286,-074.6031227
34,035,045001,34035045001,P,Green Brook township voting district 1,Green Brook township voting district 1,00,G5240,S,1724233,18655,+40.6011604,-074.4686879
34,035,025008,34035025008,A,Branchburg township voting district 8,Branchburg township voting district 8,00,G5240,N,8749847,153158,+40.6211121,-074.6907913
34,035,030011,34035030011,A,Bridgewater township voting district 11,Bridgewater township voting district 11,00,G5240,N,5548250,6107,+40.5884359,-074.6345187
34,035,065007,34035065007,A,Montgomery township voting district 7,Montgomery township voting district 7,00,G5240,N,14749174,6886,+40.4545988,-074.6884121
34,035,010015,34035010015,A,Bernards township voting district 15,Bernards township voting district 15,00,G5240,N,776077,0,+40.6622504,-074.5422678
34,035,030008,34035030008,A,Bridgewater township voting district 8,Bridgewater township voting district 8,00,G5240,N,5278677,483591,+40.5540135,-074.5632343
34,035,040101,34035040101,P,Franklin township ward 1 voting district 1,Franklin township ward 1 voting district 1,00,G5240,S,15988028,411911,+40.3980776,-074.6014819
34,035,030007,34035030007,P,Bridgewater township voting district 7,Bridgewater township voting district 7,00,G5240,S,4971407,24134,+40.5835886,-074.5699881
34,035,100010,34035100010,A,Warren township voting district 10,Warren township voting district 10,00,G5240,N,11005577,104090,+40.6475416,-074.5208581
34,035,005003,34035005003,A,Bedminster township voting district 3,Bedminster township voting district 3,00,G5240,N,30113675,162766,+40.6912390,-074.6916113
34,035,065018,34035065018,A,Montgomery township voting district 18,Montgomery township voting district 18,00,G5240,N,3605467,53920,+40.4114869,-074.6450989
34,035,055002,34035055002,A,Manville borough voting district 2,Manville borough voting district 2,00,G5240,N,1463243,75348,+40.5477039,-074.5841138
34,035,035001,34035035001,A,Far Hills borough voting district 1,Far Hills borough voting district 1,00,G5240,N,12552797,141485,+40.6908929,-074.6215366
34,035,015005,34035015005,P,Bernardsville borough voting district 5,Bernardsville borough voting district 5,00,G5240,S,7435154,24646,+40.7107297,-074.6062876
34,035,050008,34035050008,P,Hillsborough township voting district 8,Hillsborough township voting district 8,00,G5240,S,24605172,104297,+40.4617442,-074.7398509
34,035,030018,34035030018,P,Bridgewater township voting district 18,Bridgewater township voting district 18,00,G5240,S,1229953,0,+40.5941024,-074.6125906
34,035,050026,34035050026,A,Hillsborough township voting district 26,Hillsborough township voting district 26,00,G5240,N,1041813,14418,+40.4994676,-074.6739579
34,035,030022,34035030022,A,Bridgewater township voting district 22,Bridgewater township voting district 22,00,G5240,N,3432734,32421,+40.6362288,-074.6318677
34,035,040443,34035040443,A,Franklin township ward 4 voting district 43,Franklin township ward 4 voting district 43,00,G5240,N,484173,0,+40.4957308,-074.4715152
34,035,040213,34035040213,A,Franklin township ward 2 voting district 13,Franklin township ward 2 voting district 13,00,G5240,N,1745318,92598,+40.5471654,-074.5267981
34,035,080002,34035080002,A,Raritan borough voting district 2,Raritan borough voting district 2,00,G5240,N,1429783,46736,+40.5685445,-074.6464789
34,035,015004,34035015004,P,Bernardsville borough voting district 4,Bernardsville borough voting district 4,00,G5240,S,2523086,16347,+40.7187075,-074.5830381
34,035,050010,34035050010,P,Hillsborough township voting district 10,Hillsborough township voting district 10,00,G5240,S,8237008,67873,+40.4910633,-074.6764600
34,035,050031,34035050031,A,Hillsborough township voting district 31,Hillsborough township voting district 31,00,G5240,N,5264343,0,+40.4786341,-074.6726593
34,035,030029,34035030029,P,Bridgewater township voting district 29,Bridgewater township voting district 29,00,G5240,S,2271599,0,+40.6095619,-074.6242420
34,035,075002,34035075002,A,Peapack and Gladstone borough voting district 2,Peapack and Gladstone borough voting district 2,00,G5240,N,8049597,173062,+40.7036753,-074.6500885
34,035,050017,34035050017,A,Hillsborough township voting district 17,Hillsborough township voting district 17,00,G5240,N,4245078,32573,+40.5093515,-074.6262813
34,039,070102,34039070102,A,Roselle borough ward 1 voting district 2,Roselle borough ward 1 voting district 2,00,G5240,N,223866,0,+40.6588990,-074.2463688
34,039,055011,34039055011,P,New Providence borough voting district 11,New Providence borough voting district 11,00,G5240,S,1112438,0,+40.6863868,-074.4099103
34,039,095031,34039095031,A,Union township voting district 31,Union township voting district 31,00,G5240,N,449841,0,+40.6755964,-074.2639464
34,039,090107,34039090107,A,Summit city ward 1 voting district 7,Summit city ward 1 voting district 7,00,G5240,N,483693,0,+40.7254219,-074.3575267
34,039,020607,34039020607,A,Elizabeth city ward 6 voting district 7,Elizabeth city ward 6 voting district 7,00,G5240,N,127569,0,+40.6578530,-074.1998073
34,039,015024,34039015024,P,Cranford township voting district 24,Cranford township voting district 24,00,G5240,S,449239,3016,+40.6657317,-074.3217276
34,039,095010,34039095010,A,Union township voting district 10,Union township voting district 10,00,G5240,N,458482,0,+40.7012314,-074.2770974
34,039,010102,34039010102,P,Clark township ward 1 voting district 2,Clark township ward 1 voting district 2,00,G5240,S,731622,0,+40.6133043,-074.3318813
34,039,020309,34039020309,A,Elizabeth city ward 3 voting district 9,Elizabeth city ward 3 voting district 9,00,G5240,N,310555,0,+40.6634543,-074.2393719
34,039,080016,34039080016,A,Scotch Plains township voting district 16,Scotch Plains township voting district 16,00,G5240,N,1309767,15198,+40.6228818,-074.3381479
34,039,020506,34039020506,A,Elizabeth city ward 5 voting district 6,Elizabeth city ward 5 voting district 6,00,G5240,N,158270,0,+40.6733974,-074.2032355
34,039,060202,34039060202,A,Plainfield city ward 2 voting district 2,Plainfield city ward 2 voting district 2,00,G5240,N,360568,0,+40.6138931,-074.4098149
34,039,015026,34039015026,A,Cranford township voting district 26,Cranford township voting district 26,00,G5240,N,315015,5365,+40.6600086,-074.3018712
34,039,020403,34039020403,A,Elizabeth city ward 4 voting district 3,Elizabeth city ward 4 voting district 3,00,G5240,N,454961,0,+40.6850625,-074.2065978
34,039,100403,34039100403,A,Westfield town ward 4 voting district 3,Westfield town ward 4 voting district 3,00,G5240,N,867560,0,+40.6352718,-074.3455387
34,039,090206,34039090206,A,Summit city ward 2 voting district 6,Summit city ward 2 voting district 6,00,G5240,N,327243,0,+40.7092934,-074.3594127
34,039,095042,34039095042,A,Union township voting district 42,Union township voting district 42,00,G5240,N,481140,20467,+40.6962050,-074.2466290
34,039,070402,34039070402,A,Roselle borough ward 4 voting district 2,Roselle borough ward 4 voting district 2,00,G5240,N,482783,0,+40.6531967,-074.2794052
34,039,045404,34039045404,A,Linden city ward 4 voting district 4,Linden city ward 4 voting district 4,00,G5240,N,296099,0,+40.6388966,-074.2445303
34,039,015001,34039015001,A,Cranford township voting district 1,Cranford township voting district 1,00,G5240,N,504392,2866,+40.6524156,-074.3067712
34,039,055007,34039055007,A,New Providence borough voting district 7,New Providence borough voting district 7,00,G5240,N,638375,16541,+40.7034569,-074.4167953
34,039,070204,34039070204,A,Roselle borough ward 2 voting district 4,Roselle borough ward 2 voting district 4,00,G5240,N,231727,0,+40.6483542,-074.2499653
34,039,020313,34039020313,A,Elizabeth city ward 3 voting district 13,Elizabeth city ward 3 voting district 13,00,G5240,N,280184,0,+40.6627430,-074.2320469
34,039,020502,34039020502,A,Elizabeth city ward 5 voting district 2,Elizabeth city ward 5 voting district 2,00,G5240,N,633617,0,+40.6635901,-074.1963410
34,039,065504,34039065504,A,Rahway city ward 5 voting district 4,Rahway city ward 5 voting district 4,00,G5240,N,358110,9664,+40.6088924,-074.2835410
34,039,100303,34039100303,A,Westfield town ward 3 voting district 3,Westfield town ward 3 voting district 3,00,G5240,N,393855,0,+40.6464939,-074.3373874
34,039,005004,34039005004,A,Berkeley Heights township voting district 4,Berkeley Heights township voting district 4,00,G5240,N,1007522,323,+40.6774415,-074.4418108
34,039,100402,34039100402,A,Westfield town ward 4 voting district 2,Westfield town ward 4 voting district 2,00,G5240,N,599197,790,+40.6413636,-074.3578519
34,039,065405,34039065405,A,Rahway city ward 3 voting district 5,Rahway city ward 3 voting district 5,00,G5240,N,638854,37198,+40.5983284,-074.2734598
34,039,090102,34039090102,A,Summit city ward 1 voting district 2,Summit city ward 1 voting district 2,00,G5240,N,1280681,31427,+40.7230856,-074.3794973
34,039,060404,34039060404,A,Plainfield city ward 4 voting district 4,Plainfield city ward 4 voting district 4,00,G5240,N,242458,0,+40.6011477,-074.4352194
34,039,100301,34039100301,A,Westfield town ward 3 voting district 1,Westfield town ward 3 voting district 1,00,G5240,N,297196,0,+40.6463969,-074.3474633
34,039,095001,34039095001,P,Union township voting district 1,Union township voting district 1,00,G5240,S,566279,2229,+40.6884017,-074.2531332
34,039,002010,34039002010,A,Elizabeth city ward 2 voting district 10,Elizabeth city ward 2 voting district 10,00,G5240,N,274192,8809,+40.6501783,-074.2050982
34,039,080011,34039080011,A,Scotch Plains township voting district 11,Scotch Plains township voting district 11,00,G5240,N,444858,0,+40.6494621,-074.3703138
34,039,060103,34039060103,A,Plainfield city ward 1 voting district 3,Plainfield city ward 1 voting district 3,00,G5240,N,329714,0,+40.6237947,-074.4144076
34,039,030002,34039030002,A,Garwood borough voting district 2,Garwood borough voting district 2,00,G5240,N,461874,0,+40.6467693,-074.3224484
34,039,020310,34039020310,A,Elizabeth city ward 3 voting district 10,Elizabeth city ward 3 voting district 10,00,G5240,N,152389,0,+40.6609157,-074.2368085
34,039,095019,34039095019,A,Union township voting district 19,Union township voting district 19,00,G5240,N,248665,0,+40.7000050,-074.2892557
34,039,010203,34039010203,A,Clark township ward 2 voting district 3,Clark township ward 2 voting district 3,00,G5240,N,333694,0,+40.6256210,-074.3118024
34,039,090104,34039090104,A,Summit city ward 1 voting district 4,Summit city ward 1 voting district 4,00,G5240,N,361469,0,+40.7192410,-074.3548198
